game_id,is_home,obj_posteam_epa,obj_posteam_wpa,obj_posteam_interception,obj_posteam_fumble,obj_posteam_qb_hit,obj_defteam_epa,obj_defteam_wpa,obj_defteam_interception,obj_defteam_fumble,obj_defteam_qb_hit,obj_pyexp,adv_posteam_epa,adv_posteam_wpa,adv_posteam_interception,adv_posteam_fumble,adv_posteam_qb_hit,adv_defteam_epa,adv_defteam_wpa,adv_defteam_interception,adv_defteam_fumble,adv_defteam_qb_hit,adv_pyexp,obj_team_win
2009_07_PHI_WAS,1,-0.15289258051765856,-0.004235209785124652,0.016713091922005572,0.03899721448467967,0.06128133704735376,-0.11212630135430016,-0.002615147142392244,0.007481296758104738,0.02493765586034913,0.07481296758104738,0.37230688366027775,-0.04247930035629793,-0.0008437679078287889,0.012195121951219513,0.018292682926829267,0.04878048780487805,-0.18591483927941854,-0.002726972877676598,0.031791907514450865,0.023121387283236993,0.06358381502890173,0.7007755931483749,0
2009_07_SD_KC,0,0.016066108357943594,-0.0006271029925764923,0.009404388714733543,0.025078369905956112,0.06583072100313479,0.10509210577154664,0.002135563886770971,0.011494252873563218,0.017241379310344827,0.031609195402298854,0.438424034504544,-0.12961766360718843,-0.0036832418738421222,0.004728132387706856,0.018912529550827423,0.09456264775413711,0.035693924350202376,0.002382010493210484,0.007352941176470588,0.0196078431372549,0.02696078431372549,0.26281533240451416,1
2009_07_SF_HOU,1,-0.009330176096289881,0.0011225626004118642,0.01240694789081886,0.019851116625310174,0.09429280397022333,-0.040229171640064294,0.0003631048812773438,0.007712082262210797,0.02570694087403599,0.07455012853470437,0.5286871421259108,-0.07273126328323365,-0.0019759864423870687,0.006557377049180328,0.013114754098360656,0.08852459016393442,-0.11217675920758567,-0.0030603232412261157,0.01652892561983471,0.02203856749311295,0.07162534435261708,0.5885233025508154,1
2009_08_ATL_NO,0,0.049901125522122045,0.0020303962691782616,0.015384615384615385,0.028205128205128206,0.02564102564102564,-0.018555226927190457,-0.00053197616901847,0.011990407673860911,0.02158273381294964,0.05995203836930456,0.6516018545978121,0.1013144843258494,0.002948127768215261,0.011363636363636364,0.020454545454545454,0.031818181818181815,-0.21427894225816277,-0.004556200179102628,0.03307888040712468,0.007633587786259542,0.09414758269720101,0.8433362567416253,0
2009_08_CAR_ARI,0,-0.18090361360124363,-0.0032100110974054683,0.034229828850855744,0.02444987775061125,0.061124694376528114,-0.048386965692775265,4.947664429328942e-05,0.007978723404255319,0.026595744680851064,0.05053191489361702,0.23837369853428492,-0.07395850547290712,-0.0022223024714525374,0.014457831325301205,0.02650602409638554,0.08674698795180723,-0.10838090324555422,-0.0035985912920711684,0.017543859649122806,0.022556390977443608,0.06265664160401002,0.6440767479593101,1
2009_08_CLE_CHI,1,-0.05384933064653538,-0.0006433510956888747,0.02631578947368421,0.02894736842105263,0.06842105263157895,0.03209141168026484,0.0008166178328540831,0.012195121951219513,0.012195121951219513,0.07317073170731707,0.42682856886110293,-0.2993640772744161,-0.006804967001270656,0.025404157043879907,0.023094688221709007,0.06928406466512702,0.10651959947056441,0.002420860163554013,0.005836575875486381,0.011673151750972763,0.06031128404669261,0.08011918599815139,1
2009_08_DEN_BAL,0,0.06737352878913373,0.004003739637816347,0.0024330900243309003,0.012165450121654502,0.0364963503649635,-0.1762350300808912,-0.004645191653785108,0.016172506738544475,0.03504043126684636,0.06199460916442048,0.867365238086529,0.12219369443655007,0.0029640255534134604,0.012106537530266344,0.009685230024213076,0.06537530266343826,-0.010970923149248052,0.0009239822336356421,0.017948717948717947,0.01282051282051282,0.06153846153846154,0.6688827473088192,0
2009_08_HOU_BUF,1,-0.1454714972977148,-0.004830816170907616,0.015283842794759825,0.008733624454148471,0.11572052401746726,-0.07792500998941536,-0.003478288818478614,0.022988505747126436,0.011494252873563218,0.05938697318007663,0.36920228941536276,-0.0037679282980038566,0.0011926105756289347,0.010752688172043012,0.01935483870967742,0.0989247311827957,-0.025489986091014313,-1.3789594256523657e-05,0.008869179600886918,0.022172949002217297,0.07760532150776053,0.5370491510904862,0
2009_08_JAX_TEN,0,-0.011911946948697641,0.0007004891584209419,0.0072992700729927005,0.021897810218978103,0.11678832116788321,0.0679109557099237,0.0008978015812043047,0.0125,0.02,0.05,0.3672851181544869,-0.14592651343386667,-0.004693566550374666,0.023316062176165803,0.025906735751295335,0.04404145077720207,0.09956244220951985,0.0007469890932805434,0.009029345372460496,0.013544018058690745,0.06772009029345373,0.09129150462263666,0
2009_08_MIA_NYJ,1,-0.07484013327045169,-0.0018286452323323676,0.0211864406779661,0.025423728813559324,0.04025423728813559,-0.1387426964600893,-0.0017182012846657276,0.014957264957264958,0.010683760683760684,0.053418803418803416,0.7343941023163639,-0.01475471042933809,-2.3494647658377977e-05,0.011574074074074073,0.020833333333333332,0.032407407407407406,0.004757555971043698,0.002770996512644719,0.01675977653631285,0.0111731843575419,0.055865921787709494,0.47304265304743753,0
2009_08_MIN_GB,0,0.030891504732386738,0.0012517872531857051,0.0063025210084033615,0.008403361344537815,0.07352941176470588,-0.0828152673770374,-0.002971308164279179,0.013333333333333334,0.02666666666666667,0.09111111111111111,0.7081010727159771,0.07613361801377719,0.0005456639910332965,0.0049504950495049506,0.01485148514851485,0.09158415841584158,-0.18814750718473466,-0.0028446765065699015,0.02849740932642487,0.02072538860103627,0.08031088082901554,0.799906573064156,1
2009_08_NYG_PHI,1,-0.04906293122756844,-0.0005155796173590089,0.010256410256410256,0.017948717948717947,0.05384615384615385,-0.18906169175104656,-0.003259913813522512,0.02857142857142857,0.02619047619047619,0.0761904761904762,0.7133333552604151,0.07665221724383577,0.0017754691168282216,0.012269938650306749,0.014314928425357873,0.03885480572597137,-0.09500734886349724,-0.0020123987656903157,0.014669926650366748,0.03178484107579462,0.09046454767726161,0.6966118178063126,1
2009_08_OAK_SD,0,-0.3050614568007687,-0.004911633775714349,0.019704433497536946,0.027093596059113302,0.0665024630541872,0.026796881695877073,0.00035337042175352564,0.007889546351084813,0.01775147928994083,0.05719921104536489,0.056713320522113496,0.028415446389247524,0.00025336660555234014,0.007692307692307693,0.020512820512820513,0.05897435897435897,0.016951347754258335,0.0009512441298341965,0.016826923076923076,0.014423076923076924,0.038461538461538464,0.5787733960201772,0
2009_08_SEA_DAL,1,0.08259062837766795,0.0032546062089614833,0.010050251256281407,0.01256281407035176,0.06030150753768844,0.0023324442880298967,0.0010081051217760693,0.00963855421686747,0.01927710843373494,0.07710843373493977,0.6849495282540734,-0.07427320116726455,-0.002428675098832407,0.012077294685990338,0.024154589371980676,0.07004830917874397,-0.04658427246956691,0.00028546963900160803,0.0076726342710997444,0.02557544757033248,0.09718670076726342,0.5529562621792727,1
2009_08_SF_IND,0,-0.04912771460612727,-0.0020371302370989688,0.008174386920980926,0.010899182561307902,0.08991825613079019,-0.09108750419793075,-0.0023798304426144615,0.01411764705882353,0.021176470588235293,0.08,0.5575831896521463,0.2192127000532913,0.005872225530997278,0.010526315789473684,0.010526315789473684,0.03684210526315789,-0.13970215159110816,-0.00318699710757191,0.014251781472684086,0.0166270783847981,0.07600950118764846,0.9055776675557755,0
2009_08_STL_DET,0,-0.23023446856607468,-0.00521845074549876,0.013452914798206279,0.020179372197309416,0.08744394618834081,0.11947691993336076,0.002256333467997854,0.010482180293501049,0.010482180293501049,0.06708595387840671,0.03324192602052886,-0.1295387334940355,-0.0017844579914375097,0.023923444976076555,0.019138755980861243,0.0861244019138756,0.05829636057350856,0.0017883958773206587,0.01038961038961039,0.02857142857142857,0.05714285714285714,0.16622922960284886,1
2009_09_ARI_CHI,0,-0.09556575971699859,-0.0023202297881233986,0.022587268993839837,0.024640657084188913,0.08213552361396304,-0.08333468956708814,-0.0022133068917065124,0.015184381778741865,0.019522776572668113,0.05856832971800434,0.5622540683335848,-0.0624303886420023,-0.0006999983751047026,0.024229074889867842,0.024229074889867842,0.07268722466960352,-0.03913774830272758,-0.0003051386317077506,0.015217391304347827,0.01956521739130435,0.07173913043478261,0.5389610248017802,1
2009_09_BAL_CIN,0,0.10786246472383275,0.0025590582366837892,0.010416666666666666,0.010416666666666666,0.0625,-0.032556917364152956,-3.1565623311670324e-05,0.015486725663716814,0.01327433628318584,0.06415929203539823,0.7311584554077938,0.031989815973299654,0.0031253627962088506,0.014462809917355372,0.014462809917355372,0.049586776859504134,-0.053417926800516186,-0.0012657052203756108,0.017467248908296942,0.017467248908296942,0.07860262008733625,0.6565166532790896,0
